Date,Crime Type,Crime Description,District,Ward,Latitude,Longitude,Location,Arrest,Year
2016-10-16 15:06:00,CRIMINAL DAMAGE,TO STATE SUP PROP,11.0,27.0,41.894385178,-87.726055001,"(41.894385178, -87.726055001)",False,2016
2016-12-07 10:50:00,ROBBERY,ARMED: HANDGUN,6.0,6.0,41.737769975999996,-87.604855694,"(41.737769976, -87.604855694)",False,2016
2016-07-13 22:24:00,BATTERY,SIMPLE,25.0,29.0,41.910264753,-87.772742112,"(41.910264753, -87.772742112)",False,2016
2016-09-18 10:00:00,THEFT,$500 AND UNDER,3.0,20.0,41.779872827,-87.58645086899999,"(41.779872827, -87.586450869)",False,2016
2016-05-22 18:15:00,BATTERY,SIMPLE,5.0,34.0,41.686879951,-87.622933681,"(41.686879951, -87.622933681)",False,2016
2016-03-12 11:30:00,THEFT,RETAIL THEFT,22.0,34.0,41.706052215,-87.642805979,"(41.706052215, -87.642805979)",False,2016
2016-10-10 22:00:00,ASSAULT,SIMPLE,8.0,14.0,41.812464284,-87.72620583,"(41.812464284, -87.72620583)",False,2016
2016-09-10 21:00:00,ROBBERY,ARMED: HANDGUN,19.0,46.0,41.968584735,-87.650104846,"(41.968584735, -87.650104846)",False,2016
2016-07-06 15:30:00,THEFT,$500 AND UNDER,4.0,5.0,41.758536614,-87.586130225,"(41.758536614, -87.586130225)",False,2016
2016-01-29 19:45:00,THEFT,OVER $500,25.0,31.0,41.93791173,-87.727149134,"(41.93791173, -87.727149134)",False,2016
2016-12-05 15:30:00,BATTERY,SIMPLE,19.0,47.0,41.95488231,-87.66256708899999,"(41.95488231, -87.662567089)",False,2016
2016-08-10 11:50:00,ASSAULT,SIMPLE,18.0,43.0,41.910914175,-87.648578343,"(41.910914175, -87.648578343)",False,2016
2016-04-13 17:45:00,ASSAULT,PRO EMP HANDS NO/MIN INJURY,5.0,9.0,41.685332125,-87.622042783,"(41.685332125, -87.622042783)",False,2016
2016-06-17 20:00:00,CRIMINAL DAMAGE,TO VEHICLE,12.0,27.0,41.888970853000004,-87.65544545200001,"(41.888970853, -87.655445452)",False,2016
2016-07-29 19:50:00,PROSTITUTION,SOLICIT ON PUBLIC WAY,25.0,30.0,41.908533952,-87.726475653,"(41.908533952, -87.726475653)",True,2016
2016-03-23 15:28:00,ASSAULT,SIMPLE,6.0,17.0,41.755929033,-87.657389725,"(41.755929033, -87.657389725)",False,2016
2016-08-23 18:45:00,THEFT,OVER $500,12.0,27.0,41.884790858,-87.68190859299999,"(41.884790858, -87.681908593)",False,2016
2016-12-18 02:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,7.0,17.0,41.767629931,-87.66146410200001,"(41.767629931, -87.661464102)",False,2016
2016-06-29 14:44:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,24.0,50.0,41.996514214,-87.684953211,"(41.996514214, -87.684953211)",True,2016
2016-05-04 03:50:00,THEFT,RETAIL THEFT,17.0,33.0,41.953972725999996,-87.698545833,"(41.953972726, -87.698545833)",False,2016
2016-02-25 14:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,25.0,31.0,41.93699233,-87.74775454799999,"(41.93699233, -87.747754548)",True,2016
2016-06-10 12:30:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,5.0,9.0,41.673548279,-87.616795523,"(41.673548279, -87.616795523)",False,2016
2016-06-18 09:30:00,THEFT,RETAIL THEFT,18.0,42.0,41.903919035,-87.63039603200001,"(41.903919035, -87.630396032)",True,2016
2016-08-03 22:45:00,ASSAULT,SIMPLE,25.0,30.0,41.917458703,-87.72657114399999,"(41.917458703, -87.726571144)",False,2016
2016-09-26 21:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,15.0,28.0,41.890176109,-87.75053283700001,"(41.890176109, -87.750532837)",False,2016
2016-05-17 12:00:00,BURGLARY,UNLAWFUL ENTRY,12.0,26.0,41.892119369,-87.68603579399999,"(41.892119369, -87.686035794)",False,2016
2016-12-08 14:00:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,8.0,23.0,41.782743083,-87.775342884,"(41.782743083, -87.775342884)",False,2016
2016-07-20 14:40:00,ROBBERY,AGGRAVATED,11.0,28.0,41.880511176,-87.744139376,"(41.880511176, -87.744139376)",False,2016
2016-08-10 07:00:00,THEFT,OVER $500,2.0,20.0,41.792425533,-87.622403855,"(41.792425533, -87.622403855)",False,2016
2016-03-07 07:50:00,ROBBERY,STRONGARM - NO WEAPON,11.0,27.0,41.901377109,-87.717734819,"(41.901377109, -87.717734819)",False,2016
2016-10-11 15:15:00,OTHER OFFENSE,TELEPHONE THREAT,20.0,48.0,41.970985131999996,-87.65972476700001,"(41.970985132, -87.659724767)",False,2016
2016-09-14 11:08:00,HOMICIDE,FIRST DEGREE MURDER,3.0,7.0,41.759055505,-87.561259676,"(41.759055505, -87.561259676)",True,2016
2016-06-25 18:00:00,BURGLARY,FORCIBLE ENTRY,3.0,6.0,41.761512092,-87.605470557,"(41.761512092, -87.605470557)",False,2016
2016-10-04 11:30:00,CRIMINAL TRESPASS,TO LAND,11.0,28.0,41.878889053,-87.72410134,"(41.878889053, -87.72410134)",True,2016
2016-12-02 19:00:00,ROBBERY,ARMED: HANDGUN,11.0,28.0,41.880625123,-87.734337424,"(41.880625123, -87.734337424)",False,2016
2016-03-31 22:27:00,OTHER OFFENSE,PAROLE VIOLATION,7.0,17.0,41.772399064,-87.649756647,"(41.772399064, -87.649756647)",True,2016
2016-08-18 21:00:00,CRIMINAL DAMAGE,TO PROPERTY,25.0,37.0,41.905198823,-87.761045809,"(41.905198823, -87.761045809)",False,2016
2016-08-26 01:20:00,THEFT,RETAIL THEFT,8.0,16.0,41.783451628,-87.70326286,"(41.783451628, -87.70326286)",False,2016
2016-05-13 02:35:00,MOTOR VEHICLE THEFT,AUTOMOBILE,4.0,7.0,41.7335097,-87.560576484,"(41.7335097, -87.560576484)",False,2016
2016-10-15 00:10:00,ROBBERY,STRONGARM - NO WEAPON,11.0,24.0,41.866182559,-87.724504682,"(41.866182559, -87.724504682)",False,2016
2016-02-22 15:47:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,17.0,33.0,41.941874651,-87.705245234,"(41.941874651, -87.705245234)",True,2016
2016-01-19 02:00:00,BURGLARY,FORCIBLE ENTRY,9.0,16.0,41.802408184,-87.65629995100001,"(41.802408184, -87.656299951)",False,2016
2016-12-21 11:57:00,THEFT,RETAIL THEFT,4.0,8.0,41.736886852,-87.58740346299999,"(41.736886852, -87.587403463)",False,2016
2016-10-18 17:24:00,OTHER OFFENSE,TELEPHONE THREAT,7.0,17.0,41.767947192,-87.662688796,"(41.767947192, -87.662688796)",False,2016
2016-02-24 16:25:00,THEFT,RETAIL THEFT,9.0,16.0,41.801462739,-87.654201036,"(41.801462739, -87.654201036)",False,2016
2016-12-13 15:04:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,15.0,28.0,41.894960571,-87.75131942799999,"(41.894960571, -87.751319428)",False,2016
2016-05-10 17:00:00,BURGLARY,FORCIBLE ENTRY,6.0,18.0,41.756844937,-87.673319438,"(41.756844937, -87.673319438)",False,2016
2016-12-21 14:00:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,11.0,27.0,41.9018111,-87.72140398799999,"(41.9018111, -87.721403988)",True,2016
2016-11-03 11:50:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,24.0,50.0,42.015527426,-87.707468623,"(42.015527426, -87.707468623)",False,2016
2016-03-29 08:15:00,THEFT,OVER $500,11.0,27.0,41.901557203,-87.716520892,"(41.901557203, -87.716520892)",False,2016
2016-08-26 20:40:00,THEFT,$500 AND UNDER,12.0,32.0,41.895803062,-87.68328425799999,"(41.895803062, -87.683284258)",False,2016
2016-06-15 11:24:00,BURGLARY,UNLAWFUL ENTRY,24.0,48.0,41.992684975,-87.663730023,"(41.992684975, -87.663730023)",False,2016
2016-03-09 16:00:00,ASSAULT,SIMPLE,25.0,37.0,41.90227194,-87.75362970299999,"(41.90227194, -87.753629703)",False,2016
2016-04-03 06:50:00,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,19.0,47.0,41.96695521,-87.67652733,"(41.96695521, -87.67652733)",True,2016
2016-12-23 16:28:00,THEFT,FROM BUILDING,24.0,50.0,42.011297491,-87.693818187,"(42.011297491, -87.693818187)",True,2016
2016-07-21 10:20:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),11.0,27.0,41.896370692,-87.717562519,"(41.896370692, -87.717562519)",True,2016
2016-11-17 09:47:00,BURGLARY,HOME INVASION,3.0,5.0,41.766147817,-87.568392165,"(41.766147817, -87.568392165)",False,2016
2016-05-10 14:25:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,1.0,42.0,41.886929974000005,-87.631375562,"(41.886929974, -87.631375562)",True,2016
2016-10-25 15:00:00,THEFT,FROM BUILDING,5.0,9.0,41.651822034,-87.616472854,"(41.651822034, -87.616472854)",False,2016
2016-07-26 12:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,19.0,47.0,41.960299637,-87.669220239,"(41.960299637, -87.669220239)",False,2016
2016-01-19 17:00:00,CRIMINAL DAMAGE,TO VEHICLE,19.0,44.0,41.940594418,-87.64928636299999,"(41.940594418, -87.649286363)",False,2016
2016-04-27 19:00:00,THEFT,OVER $500,9.0,12.0,41.822860928000004,-87.69063379299999,"(41.822860928, -87.690633793)",False,2016
2016-07-29 16:15:00,CRIMINAL DAMAGE,TO VEHICLE,11.0,24.0,41.875855107,-87.727959897,"(41.875855107, -87.727959897)",False,2016
2016-03-16 11:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,17.0,39.0,41.961000802,-87.723378613,"(41.961000802, -87.723378613)",False,2016
2016-10-23 14:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,6.0,21.0,41.750430941,-87.65811071700001,"(41.750430941, -87.658110717)",True,2016
2016-06-03 01:58:00,CRIMINAL TRESPASS,TO LAND,18.0,42.0,41.892628411,-87.63115524,"(41.892628411, -87.63115524)",True,2016
2016-02-25 22:00:00,THEFT,OVER $500,17.0,39.0,41.974529153,-87.71353355299999,"(41.974529153, -87.713533553)",False,2016
2016-09-06 21:20:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,4.0,10.0,41.651426666999996,-87.54839302299999,"(41.651426667, -87.548393023)",False,2016
2016-05-11 13:47:00,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,12.0,27.0,41.895877613,-87.706566627,"(41.895877613, -87.706566627)",False,2016
2016-04-12 20:36:00,ASSAULT,AGGRAVATED: HANDGUN,2.0,4.0,41.828762286999996,-87.614436164,"(41.828762287, -87.614436164)",False,2016
2016-07-01 21:00:00,THEFT,$500 AND UNDER,6.0,6.0,41.747170897,-87.60511954100001,"(41.747170897, -87.605119541)",False,2016
2016-02-17 19:55:00,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2.0,3.0,41.794625156,-87.627088236,"(41.794625156, -87.627088236)",False,2016
2016-02-13 22:00:00,THEFT,OVER $500,12.0,27.0,41.884453785,-87.65126634200001,"(41.884453785, -87.651266342)",False,2016
2016-09-02 12:00:00,THEFT,$500 AND UNDER,9.0,14.0,41.796326301,-87.69949147,"(41.796326301, -87.69949147)",False,2016
2016-08-01 12:15:00,THEFT,FROM BUILDING,1.0,42.0,41.881546939,-87.62619796799999,"(41.881546939, -87.626197968)",False,2016
2016-02-11 16:20:00,BATTERY,SIMPLE,25.0,30.0,41.929969273000005,-87.773495708,"(41.929969273, -87.773495708)",False,2016
2016-11-05 18:00:00,THEFT,$500 AND UNDER,11.0,37.0,41.897917989,-87.737239229,"(41.897917989, -87.737239229)",False,2016
2016-09-13 06:10:00,CRIMINAL DAMAGE,TO VEHICLE,12.0,25.0,41.854483145,-87.646545104,"(41.854483145, -87.646545104)",False,2016
2016-04-27 19:00:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,3.0,7.0,41.75965263,-87.564774781,"(41.75965263, -87.564774781)",False,2016
2016-01-23 00:01:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,3.0,5.0,41.772848523,-87.57281068399999,"(41.772848523, -87.572810684)",False,2016
2016-05-29 01:00:00,THEFT,POCKET-PICKING,18.0,42.0,41.902670403,-87.62994688200001,"(41.902670403, -87.629946882)",False,2016
2016-07-29 08:00:00,THEFT,$500 AND UNDER,10.0,22.0,41.848907283,-87.713697958,"(41.848907283, -87.713697958)",False,2016
2016-07-22 19:00:00,BURGLARY,UNLAWFUL ENTRY,14.0,1.0,41.903394852,-87.66344422600001,"(41.903394852, -87.663444226)",True,2016
2016-06-24 14:15:00,THEFT,$500 AND UNDER,7.0,6.0,41.767272487,-87.62882158200001,"(41.767272487, -87.628821582)",False,2016
2016-12-29 21:00:00,BURGLARY,FORCIBLE ENTRY,8.0,14.0,41.811027463,-87.706499443,"(41.811027463, -87.706499443)",False,2016
2016-05-10 08:00:00,CRIMINAL DAMAGE,TO PROPERTY,14.0,26.0,41.906112955,-87.692033014,"(41.906112955, -87.692033014)",False,2016
2016-05-24 02:30:00,CRIMINAL DAMAGE,TO PROPERTY,12.0,25.0,41.873333547,-87.662821937,"(41.873333547, -87.662821937)",False,2016
2016-09-05 02:30:00,THEFT,OVER $500,18.0,42.0,41.890400093000004,-87.628021143,"(41.890400093, -87.628021143)",False,2016
2016-12-17 19:16:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,10.0,24.0,41.865628222,-87.731272415,"(41.865628222, -87.731272415)",True,2016
2016-10-12 11:15:00,NARCOTICS,FOUND SUSPECT NARCOTICS,18.0,42.0,41.901073698000005,-87.63136393,"(41.901073698, -87.63136393)",True,2016
2016-05-23 22:53:00,THEFT,RETAIL THEFT,19.0,44.0,41.947802576,-87.66403450600001,"(41.947802576, -87.664034506)",True,2016
2016-02-29 00:01:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,22.0,34.0,41.678519693,-87.662497935,"(41.678519693, -87.662497935)",False,2016
2016-04-17 03:40:00,CRIMINAL DAMAGE,TO PROPERTY,17.0,35.0,41.939857764,-87.71742365,"(41.939857764, -87.71742365)",False,2016
2016-05-11 15:30:00,THEFT,OVER $500,16.0,41.0,41.997324747,-87.761560235,"(41.997324747, -87.761560235)",False,2016
2016-03-12 13:37:00,CRIMINAL TRESPASS,TO RESIDENCE,4.0,8.0,41.754846052,-87.57116879600001,"(41.754846052, -87.571168796)",False,2016
2016-12-23 16:24:00,OTHER OFFENSE,LICENSE VIOLATION,25.0,29.0,41.902058514000004,-87.771421696,"(41.902058514, -87.771421696)",False,2016
2016-02-17 10:22:00,NARCOTICS,POSS: HEROIN(WHITE),11.0,24.0,41.866200165,-87.72316816200001,"(41.866200165, -87.723168162)",True,2016
2016-11-12 13:10:00,THEFT,FROM BUILDING,1.0,42.0,41.882424852,-87.624377884,"(41.882424852, -87.624377884)",False,2016
2016-03-01 15:00:00,BATTERY,SIMPLE,10.0,24.0,41.862365191,-87.71830373200001,"(41.862365191, -87.718303732)",False,2016
2016-06-26 23:50:00,CRIM SEXUAL ASSAULT,ATTEMPT AGG: KNIFE/CUT INSTR,16.0,38.0,41.954966547,-87.78662598,"(41.954966547, -87.78662598)",False,2016
2016-03-20 01:10:00,CRIMINAL DAMAGE,TO VEHICLE,12.0,25.0,41.859492718,-87.656472706,"(41.859492718, -87.656472706)",False,2016
2016-03-17 16:00:00,THEFT,$500 AND UNDER,8.0,15.0,41.778236359,-87.69215010399999,"(41.778236359, -87.692150104)",False,2016
2016-12-23 19:45:00,BATTERY,SIMPLE,24.0,49.0,42.01937354,-87.67153526,"(42.01937354, -87.67153526)",False,2016
2016-01-02 18:20:00,THEFT,RETAIL THEFT,5.0,10.0,41.695908161,-87.595822806,"(41.695908161, -87.595822806)",True,2016
2016-04-17 21:00:00,BURGLARY,FORCIBLE ENTRY,12.0,27.0,41.888980511999996,-87.653829407,"(41.888980512, -87.653829407)",False,2016
2016-11-14 10:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,4.0,7.0,41.757464824,-87.55611831,"(41.757464824, -87.55611831)",False,2016
2016-10-29 21:58:00,OTHER OFFENSE,PAROLE VIOLATION,9.0,12.0,41.810239678,-87.68569065700001,"(41.810239678, -87.685690657)",True,2016
2016-02-23 08:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,3.0,20.0,41.776125573,-87.61070558,"(41.776125573, -87.61070558)",False,2016
2016-11-18 23:00:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,12.0,25.0,41.859659129,-87.64385033100001,"(41.859659129, -87.643850331)",False,2016
2016-09-01 04:20:00,BATTERY,AGGRAVATED: HANDGUN,19.0,1.0,41.932284067,-87.678316438,"(41.932284067, -87.678316438)",False,2016
2016-12-28 19:15:00,ROBBERY,ARMED: HANDGUN,11.0,28.0,41.886894001,-87.734532269,"(41.886894001, -87.734532269)",False,2016
2016-10-07 04:49:00,OTHER OFFENSE,TELEPHONE THREAT,3.0,5.0,41.772877756999996,-87.58016425299999,"(41.772877757, -87.580164253)",False,2016
2016-05-05 17:42:00,CRIMINAL TRESPASS,TO STATE SUP LAND,4.0,10.0,41.704026401,-87.56573056100001,"(41.704026401, -87.565730561)",True,2016
2016-07-24 01:00:00,BATTERY,SIMPLE,25.0,36.0,41.9345078,-87.80705854799999,"(41.9345078, -87.807058548)",True,2016
2016-03-09 12:00:00,THEFT,FROM BUILDING,18.0,42.0,41.893746898,-87.62027864299999,"(41.893746898, -87.620278643)",False,2016
2016-04-28 07:47:00,CRIMINAL DAMAGE,TO PROPERTY,7.0,3.0,41.790818451999996,-87.636462505,"(41.790818452, -87.636462505)",False,2016
2016-03-17 02:00:00,CRIMINAL DAMAGE,TO VEHICLE,7.0,6.0,41.766305274000004,-87.63717504799999,"(41.766305274, -87.637175048)",False,2016
2016-03-30 09:00:00,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,16.0,38.0,41.93856642,-87.767234734,"(41.93856642, -87.767234734)",False,2016
2016-09-15 07:35:00,CRIMINAL TRESPASS,TO STATE SUP LAND,16.0,41.0,41.974861952,-87.89037215100001,"(41.974861952, -87.890372151)",True,2016
2016-01-16 08:30:00,SEX OFFENSE,OTHER,3.0,5.0,41.760137241,-87.574929026,"(41.760137241, -87.574929026)",False,2016
2016-12-29 11:00:00,ASSAULT,SIMPLE,5.0,34.0,41.684549996,-87.63366757700001,"(41.684549996, -87.633667577)",True,2016
2016-09-16 00:01:00,ASSAULT,SIMPLE,1.0,2.0,41.866384831,-87.63921831,"(41.866384831, -87.63921831)",False,2016
2016-08-02 01:15:00,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,25.0,31.0,41.930544383000004,-87.752811511,"(41.930544383, -87.752811511)",True,2016
2016-03-12 16:00:00,THEFT,$500 AND UNDER,2.0,4.0,41.802005791,-87.596701626,"(41.802005791, -87.596701626)",False,2016
2016-06-01 19:44:00,BATTERY,AGG PO HANDS NO/MIN INJURY,5.0,9.0,41.707160552,-87.623823775,"(41.707160552, -87.623823775)",True,2016
2016-03-30 16:30:00,THEFT,FROM BUILDING,18.0,42.0,41.893893173,-87.615127644,"(41.893893173, -87.615127644)",False,2016
2016-08-24 14:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,25.0,37.0,41.903786044,-87.73371691,"(41.903786044, -87.73371691)",False,2016
2016-08-16 13:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,12.0,2.0,41.882039235,-87.691319022,"(41.882039235, -87.691319022)",False,2016
2016-02-26 10:15:00,THEFT,RETAIL THEFT,14.0,1.0,41.906276004,-87.670011875,"(41.906276004, -87.670011875)",False,2016
2016-12-05 17:30:00,THEFT,RETAIL THEFT,19.0,44.0,41.939974192,-87.649741406,"(41.939974192, -87.649741406)",False,2016
2016-06-25 17:00:00,THEFT,OVER $500,25.0,36.0,41.930946496,-87.788962647,"(41.930946496, -87.788962647)",False,2016
2016-12-25 20:15:00,THEFT,POCKET-PICKING,18.0,42.0,41.896427495,-87.628193572,"(41.896427495, -87.628193572)",False,2016
2016-04-19 06:30:00,THEFT,$500 AND UNDER,12.0,2.0,41.878918773,-87.66529357700001,"(41.878918773, -87.665293577)",False,2016
2016-07-06 18:00:00,CRIMINAL DAMAGE,TO PROPERTY,7.0,17.0,41.760849198,-87.650366725,"(41.760849198, -87.650366725)",False,2016
2016-04-04 13:00:00,THEFT,$500 AND UNDER,9.0,11.0,41.830121842,-87.655703455,"(41.830121842, -87.655703455)",True,2016
2016-05-05 16:00:00,BURGLARY,FORCIBLE ENTRY,12.0,27.0,41.884241533,-87.667944636,"(41.884241533, -87.667944636)",False,2016
2016-08-05 12:00:00,THEFT,OVER $500,25.0,35.0,41.936316729,-87.719288031,"(41.936316729, -87.719288031)",False,2016
2016-10-01 09:30:00,BATTERY,SIMPLE,4.0,10.0,41.727707947,-87.551205466,"(41.727707947, -87.551205466)",False,2016
2016-05-31 09:00:00,THEFT,$500 AND UNDER,12.0,25.0,41.857729000999996,-87.635971485,"(41.857729001, -87.635971485)",False,2016
2016-09-02 08:40:00,BATTERY,SIMPLE,15.0,28.0,41.880425216,-87.75095928399999,"(41.880425216, -87.750959284)",True,2016
2016-06-10 21:00:00,THEFT,OVER $500,12.0,27.0,41.884065948,-87.66135464799999,"(41.884065948, -87.661354648)",False,2016
2016-11-23 07:27:00,CRIMINAL TRESPASS,TO LAND,25.0,37.0,41.909509901,-87.754996996,"(41.909509901, -87.754996996)",True,2016
2016-07-05 09:45:00,MOTOR VEHICLE THEFT,AUTOMOBILE,2.0,4.0,41.831017406,-87.61696474899999,"(41.831017406, -87.616964749)",False,2016
2016-05-17 14:00:00,OTHER OFFENSE,LICENSE VIOLATION,3.0,6.0,41.764888231,-87.624892582,"(41.764888231, -87.624892582)",False,2016
2016-04-24 01:45:00,BATTERY,SIMPLE,19.0,46.0,41.965328034,-87.66278477899999,"(41.965328034, -87.662784779)",False,2016
2016-12-18 11:00:00,THEFT,$500 AND UNDER,19.0,43.0,41.926523588,-87.63405052200001,"(41.926523588, -87.634050522)",False,2016
2016-03-06 18:25:00,BATTERY,AGGRAVATED: HANDGUN,5.0,34.0,41.693424495,-87.629064166,"(41.693424495, -87.629064166)",False,2016
2016-07-31 04:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,25.0,35.0,41.923447982,-87.720627724,"(41.923447982, -87.720627724)",False,2016
2016-09-20 11:00:00,BURGLARY,FORCIBLE ENTRY,8.0,13.0,41.788621953,-87.730380065,"(41.788621953, -87.730380065)",False,2016
2016-04-26 21:30:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,7.0,17.0,41.765842073,-87.656563565,"(41.765842073, -87.656563565)",True,2016
2016-11-03 00:15:00,BATTERY,AGG PO HANDS NO/MIN INJURY,19.0,44.0,41.947252263,-87.65350869,"(41.947252263, -87.65350869)",True,2016
2016-06-14 22:00:00,THEFT,$500 AND UNDER,16.0,30.0,41.939693048,-87.750530581,"(41.939693048, -87.750530581)",False,2016
2016-10-18 09:54:00,MOTOR VEHICLE THEFT,AUTOMOBILE,12.0,2.0,41.866773759000004,-87.67497649799999,"(41.866773759, -87.674976498)",False,2016
2016-10-23 23:05:00,CRIMINAL DAMAGE,TO VEHICLE,17.0,30.0,41.943422395,-87.733470648,"(41.943422395, -87.733470648)",False,2016
2016-08-15 11:13:00,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,18.0,42.0,41.894374327,-87.625439441,"(41.894374327, -87.625439441)",True,2016
2016-09-16 14:00:00,BATTERY,SIMPLE,11.0,24.0,41.871838775,-87.726117926,"(41.871838775, -87.726117926)",False,2016
2016-05-07 13:30:00,THEFT,FROM BUILDING,3.0,5.0,41.76551076,-87.60507347,"(41.76551076, -87.60507347)",False,2016
2016-06-19 21:04:00,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,14.0,1.0,41.910830642,-87.694557491,"(41.910830642, -87.694557491)",True,2016
2016-04-25 07:35:00,ROBBERY,STRONGARM - NO WEAPON,12.0,1.0,41.901646258,-87.663826163,"(41.901646258, -87.663826163)",False,2016
2016-07-06 18:00:00,CRIMINAL DAMAGE,TO PROPERTY,10.0,24.0,41.862500822,-87.70633836100001,"(41.862500822, -87.706338361)",False,2016
2016-12-11 21:07:00,BATTERY,DOMESTIC BATTERY SIMPLE,15.0,37.0,41.901267916,-87.752073955,"(41.901267916, -87.752073955)",False,2016
2016-08-19 17:00:00,CRIMINAL DAMAGE,TO PROPERTY,14.0,35.0,41.932826416,-87.708667345,"(41.932826416, -87.708667345)",False,2016
2016-05-08 10:00:00,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,17.0,45.0,41.961715561,-87.739851116,"(41.961715561, -87.739851116)",False,2016
2016-06-23 18:00:00,ASSAULT,SIMPLE,6.0,17.0,41.75339853,-87.64532591,"(41.75339853, -87.64532591)",True,2016
2016-05-30 00:55:00,BATTERY,DOMESTIC BATTERY SIMPLE,1.0,2.0,41.869707206,-87.63049561700001,"(41.869707206, -87.630495617)",False,2016
2016-09-27 10:15:00,BURGLARY,FORCIBLE ENTRY,22.0,19.0,41.698170949,-87.701056745,"(41.698170949, -87.701056745)",False,2016
2016-10-31 09:30:00,THEFT,$500 AND UNDER,22.0,19.0,41.705118606999996,-87.709916926,"(41.705118607, -87.709916926)",False,2016
2016-11-30 22:06:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,11.0,28.0,41.87541103,-87.714154349,"(41.87541103, -87.714154349)",True,2016
2016-03-27 20:49:00,CRIMINAL DAMAGE,TO PROPERTY,5.0,9.0,41.686107199,-87.609484226,"(41.686107199, -87.609484226)",False,2016
